case_id;task;resource;start_time;completion_time
application_received2731;application_received;;2023-02-27 19:57:42.685931;2023-02-27 19:57:42.685931
application_received2732;application_received;;2023-02-27 20:03:54.855223;2023-02-27 20:03:54.855223
application_received2726;risk_assessment;risk1;2023-02-27 19:06:41.083473;2023-02-27 20:04:51.289886
application_received2726;application_rejected;;2023-02-27 20:04:51.289886;2023-02-27 20:04:51.289886
application_received2730;review_application;officer1;2023-02-27 19:50:06.741101;2023-02-27 20:06:33.919945
application_received2733;application_received;;2023-02-27 20:07:46.603639;2023-02-27 20:07:46.603639
application_received2734;application_received;;2023-02-27 20:11:01.773274;2023-02-27 20:11:01.773274
application_received2731;review_application;officer3;2023-02-27 19:57:42.685931;2023-02-27 20:16:40.284889
application_received2725;risk_assessment;risk10;2023-02-27 19:04:06.287240;2023-02-27 20:16:53.043838
application_received2725;application_rejected;;2023-02-27 20:16:53.043838;2023-02-27 20:16:53.043838
application_received2732;review_application;officer4;2023-02-27 20:03:54.855223;2023-02-27 20:21:12.840894
application_received2727;risk_assessment;risk4;2023-02-27 19:22:28.261855;2023-02-27 20:21:13.471704
application_received2727;application_approved;;2023-02-27 20:21:13.471704;2023-02-27 20:21:13.471704
application_received2735;application_received;;2023-02-27 20:28:42.038798;2023-02-27 20:28:42.038798
application_received2733;review_application;officer2;2023-02-27 20:07:46.603639;2023-02-27 20:32:29.149948
application_received2734;review_application;officer5;2023-02-27 20:11:01.773274;2023-02-27 20:34:53.788535
application_received2736;application_received;;2023-02-27 20:41:03.311308;2023-02-27 20:41:03.311308
application_received2735;review_application;officer1;2023-02-27 20:28:42.038798;2023-02-27 20:50:00.016821
application_received2729;credit_check;analyst3;2023-02-27 19:47:24.744047;2023-02-27 20:52:48.697761
application_received2728;credit_check;analyst7;2023-02-27 19:41:31.476541;2023-02-27 20:53:53.940337
application_received2729;document_verification;verifier5;2023-02-27 20:52:48.697761;2023-02-27 21:04:13.707074
application_received2736;review_application;officer3;2023-02-27 20:41:03.311308;2023-02-27 21:04:32.757642
application_received2728;document_verification;verifier2;2023-02-27 20:53:53.940337;2023-02-27 21:04:51.358957
application_received2730;credit_check;analyst2;2023-02-27 20:06:33.919945;2023-02-27 21:08:55.578498
application_received2731;credit_check;analyst9;2023-02-27 20:16:40.284889;2023-02-27 21:13:34.306149
application_received2730;document_verification;verifier3;2023-02-27 21:08:55.578498;2023-02-27 21:21:58.134081
application_received2732;credit_check;analyst4;2023-02-27 20:21:12.840894;2023-02-27 21:26:09.385698
application_received2731;document_verification;verifier1;2023-02-27 21:13:34.306149;2023-02-27 21:28:21.237635
application_received2733;credit_check;analyst5;2023-02-27 20:32:29.149948;2023-02-27 21:33:20.929813
application_received2737;application_received;;2023-02-27 21:38:30.653174;2023-02-27 21:38:30.653174
application_received2732;document_verification;verifier4;2023-02-27 21:26:09.385698;2023-02-27 21:39:04.019722
application_received2734;credit_check;analyst10;2023-02-27 20:34:53.788535;2023-02-27 21:40:29.714174
application_received2738;application_received;;2023-02-27 21:42:24.939274;2023-02-27 21:42:24.939274
application_received2733;document_verification;verifier5;2023-02-27 21:33:20.929813;2023-02-27 21:48:01.584196
application_received2728;risk_assessment;risk9;2023-02-27 20:53:53.940337;2023-02-27 21:53:06.345827
application_received2728;application_approved;;2023-02-27 21:53:06.345827;2023-02-27 21:53:06.345827
application_received2734;document_verification;verifier2;2023-02-27 21:40:29.714174;2023-02-27 21:54:16.518573
application_received2735;credit_check;analyst1;2023-02-27 20:50:00.016821;2023-02-27 22:01:54.871982
application_received2737;review_application;officer4;2023-02-27 21:38:30.653174;2023-02-27 22:02:04.942558
application_received2738;review_application;officer2;2023-02-27 21:42:24.939274;2023-02-27 22:03:37.356440
application_received2739;application_received;;2023-02-27 22:06:15.528800;2023-02-27 22:06:15.528800
application_received2729;risk_assessment;risk8;2023-02-27 20:52:48.697761;2023-02-27 22:07:28.846217
application_received2729;application_rejected;;2023-02-27 22:07:28.846217;2023-02-27 22:07:28.846217
application_received2736;credit_check;analyst6;2023-02-27 21:04:32.757642;2023-02-27 22:09:32.910326
application_received2735;document_verification;verifier3;2023-02-27 22:01:54.871982;2023-02-27 22:16:49.715695
application_received2736;document_verification;verifier1;2023-02-27 22:09:32.910326;2023-02-27 22:20:43.476272
application_received2730;risk_assessment;risk3;2023-02-27 21:08:55.578498;2023-02-27 22:20:53.802892
application_received2730;application_approved;;2023-02-27 22:20:53.802892;2023-02-27 22:20:53.802892
application_received2732;risk_assessment;risk2;2023-02-27 21:26:09.385698;2023-02-27 22:22:00.962532
application_received2732;application_approved;;2023-02-27 22:22:00.962532;2023-02-27 22:22:00.962532
application_received2739;review_application;officer5;2023-02-27 22:06:15.528800;2023-02-27 22:24:33.561458
application_received2731;risk_assessment;risk7;2023-02-27 21:13:34.306149;2023-02-27 22:25:57.297275
application_received2731;application_rejected;;2023-02-27 22:25:57.297275;2023-02-27 22:25:57.297275
application_received2740;application_received;;2023-02-27 22:34:43.799592;2023-02-27 22:34:43.799592
application_received2733;risk_assessment;risk6;2023-02-27 21:33:20.929813;2023-02-27 22:40:02.152772
application_received2733;application_approved;;2023-02-27 22:40:02.152772;2023-02-27 22:40:02.152772
application_received2734;risk_assessment;risk5;2023-02-27 21:40:29.714174;2023-02-27 22:43:32.492535
application_received2734;application_approved;;2023-02-27 22:43:32.492535;2023-02-27 22:43:32.492535
application_received2740;review_application;officer1;2023-02-27 22:34:43.799592;2023-02-27 22:57:21.328989
application_received2738;credit_check;analyst3;2023-02-27 22:03:37.356440;2023-02-27 23:04:13.840032
application_received2736;risk_assessment;risk10;2023-02-27 22:09:32.910326;2023-02-27 23:06:49.323525
application_received2736;application_approved;;2023-02-27 23:06:49.323525;2023-02-27 23:06:49.323525
application_received2737;credit_check;analyst8;2023-02-27 22:02:04.942558;2023-02-27 23:10:00.129027
application_received2735;risk_assessment;risk1;2023-02-27 22:01:54.871982;2023-02-27 23:12:43.698820
application_received2735;application_approved;;2023-02-27 23:12:43.698820;2023-02-27 23:12:43.698820
application_received2741;application_received;;2023-02-27 23:15:51.076003;2023-02-27 23:15:51.076003
application_received2742;application_received;;2023-02-27 23:16:48.166235;2023-02-27 23:16:48.166235
application_received2738;document_verification;verifier4;2023-02-27 23:04:13.840032;2023-02-27 23:18:52.980756
application_received2737;document_verification;verifier5;2023-02-27 23:10:00.129027;2023-02-27 23:20:46.741176
application_received2743;application_received;;2023-02-27 23:25:19.877308;2023-02-27 23:25:19.877308
application_received2739;credit_check;analyst7;2023-02-27 22:24:33.561458;2023-02-27 23:29:51.025333
application_received2741;review_application;officer3;2023-02-27 23:15:51.076003;2023-02-27 23:33:17.675308
application_received2742;review_application;officer4;2023-02-27 23:16:48.166235;2023-02-27 23:39:19.748018
application_received2739;document_verification;verifier2;2023-02-27 23:29:51.025333;2023-02-27 23:42:11.909494
application_received2743;review_application;officer2;2023-02-27 23:25:19.877308;2023-02-27 23:42:58.657784
application_received2740;credit_check;analyst2;2023-02-27 22:57:21.328989;2023-02-27 23:54:21.977144
application_received2744;application_received;;2023-02-27 23:58:22.357853;2023-02-27 23:58:22.357853
application_received2745;application_received;;2023-02-28 00:08:19.717189;2023-02-28 00:08:19.717189
application_received2740;document_verification;verifier3;2023-02-27 23:54:21.977144;2023-02-28 00:08:41.227964
application_received2744;review_application;officer5;2023-02-27 23:58:22.357853;2023-02-28 00:15:54.227132
application_received2738;risk_assessment;risk4;2023-02-27 23:04:13.840032;2023-02-28 00:18:45.369765
application_received2738;application_approved;;2023-02-28 00:18:45.369765;2023-02-28 00:18:45.369765
application_received2737;risk_assessment;risk9;2023-02-27 23:10:00.129027;2023-02-28 00:22:20.977470
application_received2737;application_approved;;2023-02-28 00:22:20.977470;2023-02-28 00:22:20.977470
application_received2745;review_application;officer1;2023-02-28 00:08:19.717189;2023-02-28 00:24:35.235665
application_received2739;risk_assessment;risk8;2023-02-27 23:29:51.025333;2023-02-28 00:26:39.884216
application_received2739;application_rejected;;2023-02-28 00:26:39.884216;2023-02-28 00:26:39.884216
application_received2746;application_received;;2023-02-28 00:37:09.080875;2023-02-28 00:37:09.080875
application_received2747;application_received;;2023-02-28 00:39:13.205110;2023-02-28 00:39:13.205110
application_received2741;credit_check;analyst9;2023-02-27 23:33:17.675308;2023-02-28 00:45:58.791083
application_received2742;credit_check;analyst4;2023-02-27 23:39:19.748018;2023-02-28 00:46:16.892141
application_received2743;credit_check;analyst5;2023-02-27 23:42:58.657784;2023-02-28 00:46:22.724503
application_received2746;review_application;officer3;2023-02-28 00:37:09.080875;2023-02-28 00:54:02.293835
application_received2741;document_verification;verifier1;2023-02-28 00:45:58.791083;2023-02-28 00:56:20.357351
application_received2743;document_verification;verifier5;2023-02-28 00:46:22.724503;2023-02-28 00:57:53.605958
application_received2742;document_verification;verifier4;2023-02-28 00:46:16.892141;2023-02-28 00:58:00.493519
application_received2747;review_application;officer4;2023-02-28 00:39:13.205110;2023-02-28 01:02:07.540344
application_received2740;risk_assessment;risk3;2023-02-27 23:54:21.977144;2023-02-28 01:07:42.118509
application_received2740;application_approved;;2023-02-28 01:07:42.118509;2023-02-28 01:07:42.118509
application_received2744;credit_check;analyst10;2023-02-28 00:15:54.227132;2023-02-28 01:16:23.014654
application_received2748;application_received;;2023-02-28 01:18:50.028269;2023-02-28 01:18:50.028269
application_received2749;application_received;;2023-02-28 01:22:22.377473;2023-02-28 01:22:22.377473
application_received2744;document_verification;verifier2;2023-02-28 01:16:23.014654;2023-02-28 01:26:27.300525
application_received2745;credit_check;analyst1;2023-02-28 00:24:35.235665;2023-02-28 01:29:40.920228
application_received2749;review_application;officer5;2023-02-28 01:22:22.377473;2023-02-28 01:38:47.001041
application_received2748;review_application;officer2;2023-02-28 01:18:50.028269;2023-02-28 01:41:34.300961
application_received2745;document_verification;verifier3;2023-02-28 01:29:40.920228;2023-02-28 01:42:16.699017
application_received2743;risk_assessment;risk6;2023-02-28 00:46:22.724503;2023-02-28 01:46:12.459877
application_received2743;application_approved;;2023-02-28 01:46:12.459877;2023-02-28 01:46:12.459877
application_received2742;risk_assessment;risk7;2023-02-28 00:46:16.892141;2023-02-28 01:51:12.110619
application_received2742;application_approved;;2023-02-28 01:51:12.110619;2023-02-28 01:51:12.110619
application_received2746;credit_check;analyst6;2023-02-28 00:54:02.293835;2023-02-28 01:53:44.364295
application_received2741;risk_assessment;risk2;2023-02-28 00:45:58.791083;2023-02-28 01:55:42.075370
application_received2741;application_rejected;;2023-02-28 01:55:42.075370;2023-02-28 01:55:42.075370
application_received2746;document_verification;verifier1;2023-02-28 01:53:44.364295;2023-02-28 02:07:47.904709
application_received2750;application_received;;2023-02-28 02:11:44.867622;2023-02-28 02:11:44.867622
application_received2751;application_received;;2023-02-28 02:13:27.183744;2023-02-28 02:13:27.183744
application_received2747;credit_check;analyst3;2023-02-28 01:02:07.540344;2023-02-28 02:16:34.602425
application_received2744;risk_assessment;risk5;2023-02-28 01:16:23.014654;2023-02-28 02:17:38.638911
application_received2744;application_approved;;2023-02-28 02:17:38.638911;2023-02-28 02:17:38.638911
application_received2747;document_verification;verifier5;2023-02-28 02:16:34.602425;2023-02-28 02:31:24.812647
application_received2751;review_application;officer3;2023-02-28 02:13:27.183744;2023-02-28 02:32:03.832084
application_received2750;review_application;officer1;2023-02-28 02:11:44.867622;2023-02-28 02:32:55.522086
application_received2745;risk_assessment;risk10;2023-02-28 01:29:40.920228;2023-02-28 02:41:20.082387
application_received2745;application_approved;;2023-02-28 02:41:20.082387;2023-02-28 02:41:20.082387
application_received2749;credit_check;analyst8;2023-02-28 01:38:47.001041;2023-02-28 02:43:19.391721
application_received2748;credit_check;analyst7;2023-02-28 01:41:34.300961;2023-02-28 02:48:50.578393
application_received2749;document_verification;verifier4;2023-02-28 02:43:19.391721;2023-02-28 02:53:25.971573
application_received2746;risk_assessment;risk1;2023-02-28 01:53:44.364295;2023-02-28 02:55:43.945572
application_received2746;application_approved;;2023-02-28 02:55:43.945572;2023-02-28 02:55:43.945572
application_received2748;document_verification;verifier2;2023-02-28 02:48:50.578393;2023-02-28 03:03:18.688644
application_received2752;application_received;;2023-02-28 03:15:49.130909;2023-02-28 03:15:49.130909
application_received2747;risk_assessment;risk4;2023-02-28 02:16:34.602425;2023-02-28 03:20:54.840280
application_received2747;application_rejected;;2023-02-28 03:20:54.840280;2023-02-28 03:20:54.840280
application_received2751;credit_check;analyst2;2023-02-28 02:32:03.832084;2023-02-28 03:29:42.350726
application_received2752;review_application;officer4;2023-02-28 03:15:49.130909;2023-02-28 03:38:24.819554
application_received2751;document_verification;verifier3;2023-02-28 03:29:42.350726;2023-02-28 03:42:09.380200
application_received2750;credit_check;analyst9;2023-02-28 02:32:55.522086;2023-02-28 03:43:33.474214
application_received2753;application_received;;2023-02-28 03:43:57.309679;2023-02-28 03:43:57.309679
application_received2748;risk_assessment;risk8;2023-02-28 02:48:50.578393;2023-02-28 03:44:55.390804
application_received2748;application_approved;;2023-02-28 03:44:55.390804;2023-02-28 03:44:55.390804
application_received2749;risk_assessment;risk9;2023-02-28 02:43:19.391721;2023-02-28 03:53:22.431444
application_received2749;application_approved;;2023-02-28 03:53:22.431444;2023-02-28 03:53:22.431444
application_received2750;document_verification;verifier1;2023-02-28 03:43:33.474214;2023-02-28 03:55:06.543114
application_received2753;review_application;officer5;2023-02-28 03:43:57.309679;2023-02-28 04:03:38.361241
application_received2751;risk_assessment;risk3;2023-02-28 03:29:42.350726;2023-02-28 04:26:46.569405
application_received2751;application_approved;;2023-02-28 04:26:46.569405;2023-02-28 04:26:46.569405
application_received2752;credit_check;analyst4;2023-02-28 03:38:24.819554;2023-02-28 04:36:11.504670
application_received2750;risk_assessment;risk6;2023-02-28 03:43:33.474214;2023-02-28 04:44:49.642595
application_received2750;application_rejected;;2023-02-28 04:44:49.642595;2023-02-28 04:44:49.642595
application_received2752;document_verification;verifier5;2023-02-28 04:36:11.504670;2023-02-28 04:47:52.739850
application_received2754;application_received;;2023-02-28 04:50:10.773212;2023-02-28 04:50:10.773212
application_received2753;credit_check;analyst5;2023-02-28 04:03:38.361241;2023-02-28 04:59:32.976191
application_received2754;review_application;officer2;2023-02-28 04:50:10.773212;2023-02-28 05:08:09.264203
application_received2753;document_verification;verifier4;2023-02-28 04:59:32.976191;2023-02-28 05:12:31.541705
application_received2755;application_received;;2023-02-28 05:24:53.172163;2023-02-28 05:24:53.172163
application_received2756;application_received;;2023-02-28 05:32:46.105713;2023-02-28 05:32:46.105713
application_received2755;review_application;officer3;2023-02-28 05:24:53.172163;2023-02-28 05:41:58.471119
application_received2752;risk_assessment;risk7;2023-02-28 04:36:11.504670;2023-02-28 05:44:36.787609
application_received2752;application_approved;;2023-02-28 05:44:36.787609;2023-02-28 05:44:36.787609
application_received2756;review_application;officer1;2023-02-28 05:32:46.105713;2023-02-28 05:49:40.917122
application_received2753;risk_assessment;risk2;2023-02-28 04:59:32.976191;2023-02-28 06:12:20.040016
application_received2753;application_approved;;2023-02-28 06:12:20.040016;2023-02-28 06:12:20.040016
application_received2754;credit_check;analyst10;2023-02-28 05:08:09.264203;2023-02-28 06:15:16.040453
application_received2754;document_verification;verifier2;2023-02-28 06:15:16.040453;2023-02-28 06:26:26.670924
application_received2757;application_received;;2023-02-28 06:36:30.048734;2023-02-28 06:36:30.048734
application_received2755;credit_check;analyst1;2023-02-28 05:41:58.471119;2023-02-28 06:45:56.589970
application_received2757;review_application;officer4;2023-02-28 06:36:30.048734;2023-02-28 06:54:09.430984
application_received2755;document_verification;verifier3;2023-02-28 06:45:56.589970;2023-02-28 06:59:07.739234
application_received2756;credit_check;analyst6;2023-02-28 05:49:40.917122;2023-02-28 07:01:29.823208
application_received2754;risk_assessment;risk5;2023-02-28 06:15:16.040453;2023-02-28 07:14:01.081206
application_received2754;application_rejected;;2023-02-28 07:14:01.081206;2023-02-28 07:14:01.081206
application_received2756;document_verification;verifier1;2023-02-28 07:01:29.823208;2023-02-28 07:16:28.296509
application_received2758;application_received;;2023-02-28 07:24:06.367056;2023-02-28 07:24:06.367056
application_received2758;review_application;officer5;2023-02-28 07:24:06.367056;2023-02-28 07:39:09.081919
application_received2755;risk_assessment;risk10;2023-02-28 06:45:56.589970;2023-02-28 07:47:39.136944
application_received2755;application_rejected;;2023-02-28 07:47:39.136944;2023-02-28 07:47:39.136944
application_received2759;application_received;;2023-02-28 07:54:31.481326;2023-02-28 07:54:31.481326
application_received2760;application_received;;2023-02-28 07:55:15.153420;2023-02-28 07:55:15.153420
application_received2757;credit_check;analyst3;2023-02-28 06:54:09.430984;2023-02-28 08:05:20.817811
application_received2756;risk_assessment;risk1;2023-02-28 07:01:29.823208;2023-02-28 08:09:48.281325
application_received2756;application_rejected;;2023-02-28 08:09:48.281325;2023-02-28 08:09:48.281325
application_received2760;review_application;officer3;2023-02-28 07:55:15.153420;2023-02-28 08:11:09.238300
application_received2759;review_application;officer2;2023-02-28 07:54:31.481326;2023-02-28 08:11:55.486610
application_received2757;document_verification;verifier5;2023-02-28 08:05:20.817811;2023-02-28 08:16:37.394019
application_received2761;application_received;;2023-02-28 08:20:59.545443;2023-02-28 08:20:59.545443
application_received2761;review_application;officer1;2023-02-28 08:20:59.545443;2023-02-28 08:37:23.431944
application_received2758;credit_check;analyst8;2023-02-28 07:39:09.081919;2023-02-28 08:47:50.664936
application_received2758;document_verification;verifier4;2023-02-28 08:47:50.664936;2023-02-28 09:00:49.676423
application_received2757;risk_assessment;risk4;2023-02-28 08:05:20.817811;2023-02-28 09:15:50.185973
application_received2757;application_approved;;2023-02-28 09:15:50.185973;2023-02-28 09:15:50.185973
application_received2760;credit_check;analyst7;2023-02-28 08:11:09.238300;2023-02-28 09:18:22.580947
application_received2759;credit_check;analyst2;2023-02-28 08:11:55.486610;2023-02-28 09:25:27.594743
application_received2760;document_verification;verifier2;2023-02-28 09:18:22.580947;2023-02-28 09:28:55.646827
application_received2761;credit_check;analyst9;2023-02-28 08:37:23.431944;2023-02-28 09:37:29.299324
application_received2759;document_verification;verifier3;2023-02-28 09:25:27.594743;2023-02-28 09:39:22.225131
application_received2758;risk_assessment;risk8;2023-02-28 08:47:50.664936;2023-02-28 09:46:35.152721
application_received2758;application_rejected;;2023-02-28 09:46:35.152721;2023-02-28 09:46:35.152721
application_received2761;document_verification;verifier1;2023-02-28 09:37:29.299324;2023-02-28 09:48:58.265867
application_received2762;application_received;;2023-02-28 09:54:59.232445;2023-02-28 09:54:59.232445
application_received2762;review_application;officer4;2023-02-28 09:54:59.232445;2023-02-28 10:15:07.968491
application_received2763;application_received;;2023-02-28 10:18:50.225330;2023-02-28 10:18:50.225330
application_received2760;risk_assessment;risk9;2023-02-28 09:18:22.580947;2023-02-28 10:21:14.323364
application_received2760;application_approved;;2023-02-28 10:21:14.323364;2023-02-28 10:21:14.323364
application_received2759;risk_assessment;risk3;2023-02-28 09:25:27.594743;2023-02-28 10:23:57.641042
application_received2759;application_approved;;2023-02-28 10:23:57.641042;2023-02-28 10:23:57.641042
application_received2764;application_received;;2023-02-28 10:38:33.203492;2023-02-28 10:38:33.203492
application_received2763;review_application;officer5;2023-02-28 10:18:50.225330;2023-02-28 10:43:22.474464
application_received2761;risk_assessment;risk6;2023-02-28 09:37:29.299324;2023-02-28 10:50:09.894237
application_received2761;application_rejected;;2023-02-28 10:50:09.894237;2023-02-28 10:50:09.894237
application_received2764;review_application;officer3;2023-02-28 10:38:33.203492;2023-02-28 10:58:58.181811
application_received2765;application_received;;2023-02-28 11:02:09.952482;2023-02-28 11:02:09.952482
application_received2766;application_received;;2023-02-28 11:21:24.981549;2023-02-28 11:21:24.981549
application_received2765;review_application;officer2;2023-02-28 11:02:09.952482;2023-02-28 11:21:49.555017
application_received2762;credit_check;analyst4;2023-02-28 10:15:07.968491;2023-02-28 11:25:16.897987
application_received2767;application_received;;2023-02-28 11:29:17.718603;2023-02-28 11:29:17.718603
application_received2762;document_verification;verifier5;2023-02-28 11:25:16.897987;2023-02-28 11:39:52.282162
application_received2766;review_application;officer1;2023-02-28 11:21:24.981549;2023-02-28 11:40:18.122916
application_received2768;application_received;;2023-02-28 11:41:48.416708;2023-02-28 11:41:48.416708
application_received2767;review_application;officer4;2023-02-28 11:29:17.718603;2023-02-28 11:48:35.219490
application_received2763;credit_check;analyst5;2023-02-28 10:43:22.474464;2023-02-28 11:53:36.521006
application_received2768;review_application;officer5;2023-02-28 11:41:48.416708;2023-02-28 12:02:40.704459
application_received2763;document_verification;verifier4;2023-02-28 11:53:36.521006;2023-02-28 12:04:06.532855
application_received2764;credit_check;analyst10;2023-02-28 10:58:58.181811;2023-02-28 12:04:49.590180
application_received2764;document_verification;verifier2;2023-02-28 12:04:49.590180;2023-02-28 12:19:04.424784
application_received2762;risk_assessment;risk7;2023-02-28 11:25:16.897987;2023-02-28 12:22:57.404439
application_received2762;application_approved;;2023-02-28 12:22:57.404439;2023-02-28 12:22:57.404439
application_received2765;credit_check;analyst1;2023-02-28 11:21:49.555017;2023-02-28 12:25:40.771831
application_received2766;credit_check;analyst6;2023-02-28 11:40:18.122916;2023-02-28 12:39:24.382204
application_received2765;document_verification;verifier3;2023-02-28 12:25:40.771831;2023-02-28 12:39:28.586097
application_received2766;document_verification;verifier1;2023-02-28 12:39:24.382204;2023-02-28 12:50:52.782939
application_received2767;credit_check;analyst3;2023-02-28 11:48:35.219490;2023-02-28 12:52:51.578208
application_received2764;risk_assessment;risk5;2023-02-28 12:04:49.590180;2023-02-28 13:00:28.817723
application_received2764;application_approved;;2023-02-28 13:00:28.817723;2023-02-28 13:00:28.817723
application_received2768;credit_check;analyst8;2023-02-28 12:02:40.704459;2023-02-28 13:00:43.256311
application_received2767;document_verification;verifier5;2023-02-28 12:52:51.578208;2023-02-28 13:03:37.260729
application_received2763;risk_assessment;risk2;2023-02-28 11:53:36.521006;2023-02-28 13:06:07.370058
application_received2763;application_rejected;;2023-02-28 13:06:07.370058;2023-02-28 13:06:07.370058
application_received2768;document_verification;verifier4;2023-02-28 13:00:43.256311;2023-02-28 13:15:04.149025
application_received2765;risk_assessment;risk10;2023-02-28 12:25:40.771831;2023-02-28 13:20:46.946288
application_received2765;application_approved;;2023-02-28 13:20:46.946288;2023-02-28 13:20:46.946288
application_received2769;application_received;;2023-02-28 13:31:14.745716;2023-02-28 13:31:14.745716
application_received2770;application_received;;2023-02-28 13:46:48.359832;2023-02-28 13:46:48.359832
application_received2769;review_application;officer3;2023-02-28 13:31:14.745716;2023-02-28 13:49:46.854267
application_received2766;risk_assessment;risk1;2023-02-28 12:39:24.382204;2023-02-28 13:51:55.328852
application_received2766;application_approved;;2023-02-28 13:51:55.328852;2023-02-28 13:51:55.328852
application_received2767;risk_assessment;risk4;2023-02-28 12:52:51.578208;2023-02-28 14:02:09.619406
application_received2767;application_rejected;;2023-02-28 14:02:09.619406;2023-02-28 14:02:09.619406
application_received2771;application_received;;2023-02-28 14:06:31.681712;2023-02-28 14:06:31.681712
application_received2770;review_application;officer2;2023-02-28 13:46:48.359832;2023-02-28 14:08:20.826422
application_received2768;risk_assessment;risk8;2023-02-28 13:00:43.256311;2023-02-28 14:12:09.868853
application_received2768;application_approved;;2023-02-28 14:12:09.868853;2023-02-28 14:12:09.868853
application_received2772;application_received;;2023-02-28 14:13:07.161665;2023-02-28 14:13:07.161665
application_received2771;review_application;officer1;2023-02-28 14:06:31.681712;2023-02-28 14:24:05.040909
application_received2773;application_received;;2023-02-28 14:33:26.177524;2023-02-28 14:33:26.177524
application_received2772;review_application;officer4;2023-02-28 14:13:07.161665;2023-02-28 14:33:44.659235
application_received2769;credit_check;analyst7;2023-02-28 13:49:46.854267;2023-02-28 14:44:47.805899
application_received2773;review_application;officer5;2023-02-28 14:33:26.177524;2023-02-28 14:56:04.628253
application_received2769;document_verification;verifier2;2023-02-28 14:44:47.805899;2023-02-28 14:58:10.850733
application_received2770;credit_check;analyst2;2023-02-28 14:08:20.826422;2023-02-28 15:21:07.337814
application_received2772;credit_check;analyst4;2023-02-28 14:33:44.659235;2023-02-28 15:30:19.583748
application_received2771;credit_check;analyst9;2023-02-28 14:24:05.040909;2023-02-28 15:32:20.199518
application_received2770;document_verification;verifier3;2023-02-28 15:21:07.337814;2023-02-28 15:34:02.764311
application_received2769;risk_assessment;risk9;2023-02-28 14:44:47.805899;2023-02-28 15:41:31.638420
application_received2769;application_approved;;2023-02-28 15:41:31.638420;2023-02-28 15:41:31.638420
application_received2774;application_received;;2023-02-28 15:42:28.664702;2023-02-28 15:42:28.664702
application_received2771;document_verification;verifier5;2023-02-28 15:32:20.199518;2023-02-28 15:44:16.443602
application_received2772;document_verification;verifier1;2023-02-28 15:30:19.583748;2023-02-28 15:44:39.296630
application_received2774;review_application;officer3;2023-02-28 15:42:28.664702;2023-02-28 16:01:49.139502
application_received2773;credit_check;analyst5;2023-02-28 14:56:04.628253;2023-02-28 16:02:28.014197
application_received2773;document_verification;verifier4;2023-02-28 16:02:28.014197;2023-02-28 16:17:01.323471
application_received2772;risk_assessment;risk6;2023-02-28 15:30:19.583748;2023-02-28 16:27:34.586674
application_received2772;application_rejected;;2023-02-28 16:27:34.586674;2023-02-28 16:27:34.586674
application_received2770;risk_assessment;risk3;2023-02-28 15:21:07.337814;2023-02-28 16:29:13.677892
application_received2770;application_approved;;2023-02-28 16:29:13.677892;2023-02-28 16:29:13.677892
application_received2775;application_received;;2023-02-28 16:31:03.958209;2023-02-28 16:31:03.958209
application_received2771;risk_assessment;risk7;2023-02-28 15:32:20.199518;2023-02-28 16:35:44.874053
application_received2771;application_rejected;;2023-02-28 16:35:44.874053;2023-02-28 16:35:44.874053
application_received2776;application_received;;2023-02-28 16:44:07.471648;2023-02-28 16:44:07.471648
application_received2775;review_application;officer2;2023-02-28 16:31:03.958209;2023-02-28 16:49:13.058874
application_received2774;credit_check;analyst10;2023-02-28 16:01:49.139502;2023-02-28 17:02:26.250071
application_received2776;review_application;officer1;2023-02-28 16:44:07.471648;2023-02-28 17:08:56.968573
application_received2773;risk_assessment;risk5;2023-02-28 16:02:28.014197;2023-02-28 17:10:54.127706
application_received2773;application_approved;;2023-02-28 17:10:54.127706;2023-02-28 17:10:54.127706
application_received2774;document_verification;verifier2;2023-02-28 17:02:26.250071;2023-02-28 17:15:29.253415
application_received2777;application_received;;2023-02-28 17:47:35.130948;2023-02-28 17:47:35.130948
application_received2775;credit_check;analyst1;2023-02-28 16:49:13.058874;2023-02-28 17:58:49.992686
application_received2778;application_received;;2023-02-28 18:01:56.676123;2023-02-28 18:01:56.676123
application_received2774;risk_assessment;risk2;2023-02-28 17:02:26.250071;2023-02-28 18:02:07.525605
application_received2774;application_approved;;2023-02-28 18:02:07.525605;2023-02-28 18:02:07.525605
application_received2777;review_application;officer4;2023-02-28 17:47:35.130948;2023-02-28 18:06:42.012941
application_received2775;document_verification;verifier3;2023-02-28 17:58:49.992686;2023-02-28 18:13:01.906038
application_received2776;credit_check;analyst6;2023-02-28 17:08:56.968573;2023-02-28 18:21:59.232468
application_received2778;review_application;officer5;2023-02-28 18:01:56.676123;2023-02-28 18:22:37.910774
application_received2776;document_verification;verifier5;2023-02-28 18:21:59.232468;2023-02-28 18:32:34.975444
application_received2779;application_received;;2023-02-28 18:45:03.604837;2023-02-28 18:45:03.604837
application_received2775;risk_assessment;risk10;2023-02-28 17:58:49.992686;2023-02-28 18:54:45.333272
application_received2775;application_approved;;2023-02-28 18:54:45.333272;2023-02-28 18:54:45.333272
application_received2779;review_application;officer3;2023-02-28 18:45:03.604837;2023-02-28 19:00:53.266852
application_received2777;credit_check;analyst3;2023-02-28 18:06:42.012941;2023-02-28 19:01:45.968054
application_received2780;application_received;;2023-02-28 19:04:53.430608;2023-02-28 19:04:53.430608
