case_id;task;resource;start_time;completion_time
application_received2181;document_verification;verifier3;2023-02-16 11:09:36.938231;2023-02-16 11:23:30.677507
application_received2181;risk_assessment;risk9;2023-02-16 11:09:36.938231;2023-02-16 12:11:22.182742
application_received2181;application_rejected;;2023-02-16 12:11:22.182742;2023-02-16 12:11:22.182742
application_received2182;application_received;;2023-02-16 11:53:23.717586;2023-02-16 11:53:23.717586
application_received2182;review_application;officer2;2023-02-16 11:53:23.717586;2023-02-16 12:18:09.661197
application_received2182;request_missing_document;officer2;2023-02-16 12:18:09.661197;2023-02-16 12:29:35.442604
application_received2182;review_application;officer2;2023-02-16 12:29:36.442604;2023-02-16 13:43:45.973379
application_received2182;credit_check;analyst3;2023-02-16 13:43:45.973379;2023-02-16 14:49:01.969450
application_received2182;document_verification;verifier5;2023-02-16 14:49:01.969450;2023-02-16 15:01:52.411243
application_received2182;risk_assessment;risk4;2023-02-16 14:49:01.969450;2023-02-16 15:49:06.807926
application_received2182;application_rejected;;2023-02-16 15:49:06.807926;2023-02-16 15:49:06.807926
application_received2183;application_received;;2023-02-16 11:53:46.859896;2023-02-16 11:53:46.859896
application_received2183;review_application;officer5;2023-02-16 11:53:46.859896;2023-02-16 12:17:21.024862
application_received2183;credit_check;analyst7;2023-02-16 12:17:21.024862;2023-02-16 13:25:45.963025
application_received2183;document_verification;verifier4;2023-02-16 13:25:45.963025;2023-02-16 13:38:15.701643
application_received2183;risk_assessment;risk6;2023-02-16 13:25:45.963025;2023-02-16 14:31:35.627354
application_received2183;application_rejected;;2023-02-16 14:31:35.627354;2023-02-16 14:31:35.627354
application_received2184;application_received;;2023-02-16 11:55:59.525006;2023-02-16 11:55:59.525006
application_received2184;review_application;officer1;2023-02-16 11:55:59.525006;2023-02-16 12:12:00.022768
application_received2184;credit_check;analyst10;2023-02-16 12:12:00.022768;2023-02-16 13:21:44.207785
application_received2184;document_verification;verifier2;2023-02-16 13:21:44.207785;2023-02-16 13:34:35.851621
application_received2184;risk_assessment;risk7;2023-02-16 13:21:44.207785;2023-02-16 14:17:57.144094
application_received2184;application_approved;;2023-02-16 14:17:57.144094;2023-02-16 14:17:57.144094
application_received2185;application_received;;2023-02-16 11:58:21.232463;2023-02-16 11:58:21.232463
application_received2185;review_application;officer3;2023-02-16 11:58:21.232463;2023-02-16 12:19:45.793029
application_received2185;credit_check;analyst6;2023-02-16 12:19:45.793029;2023-02-16 13:27:57.624498
application_received2185;document_verification;verifier1;2023-02-16 13:27:57.624498;2023-02-16 13:41:06.363979
application_received2185;risk_assessment;risk8;2023-02-16 13:27:57.624498;2023-02-16 14:36:29.482071
application_received2185;application_approved;;2023-02-16 14:36:29.482071;2023-02-16 14:36:29.482071
application_received2186;application_received;;2023-02-16 12:05:24.681789;2023-02-16 12:05:24.681789
application_received2186;review_application;officer4;2023-02-16 12:05:24.681789;2023-02-16 12:29:13.009900
application_received2186;credit_check;analyst4;2023-02-16 12:29:13.009900;2023-02-16 13:39:16.748424
application_received2186;document_verification;verifier2;2023-02-16 13:39:16.748424;2023-02-16 13:51:09.603993
application_received2186;risk_assessment;risk5;2023-02-16 13:39:16.748424;2023-02-16 14:34:25.186687
application_received2186;application_approved;;2023-02-16 14:34:25.186687;2023-02-16 14:34:25.186687
application_received2187;application_received;;2023-02-16 12:07:55.751648;2023-02-16 12:07:55.751648
application_received2187;review_application;officer1;2023-02-16 12:12:00.022768;2023-02-16 12:27:17.354859
application_received2187;credit_check;analyst8;2023-02-16 12:27:17.354859;2023-02-16 13:29:02.644629
application_received2187;document_verification;verifier3;2023-02-16 13:29:02.644629;2023-02-16 13:43:28.775314
application_received2187;risk_assessment;risk1;2023-02-16 13:29:02.644629;2023-02-16 14:35:30.963045
application_received2187;application_approved;;2023-02-16 14:35:30.963045;2023-02-16 14:35:30.963045
application_received2188;application_received;;2023-02-16 12:20:51.618387;2023-02-16 12:20:51.618387
application_received2188;review_application;officer5;2023-02-16 12:20:51.618387;2023-02-16 12:41:35.591935
application_received2188;credit_check;analyst2;2023-02-16 12:41:35.591935;2023-02-16 13:46:12.020982
application_received2188;document_verification;verifier4;2023-02-16 13:46:12.020982;2023-02-16 13:57:15.621724
application_received2188;risk_assessment;risk10;2023-02-16 13:46:12.020982;2023-02-16 14:45:53.442803
application_received2188;application_approved;;2023-02-16 14:45:53.442803;2023-02-16 14:45:53.442803
application_received2189;application_received;;2023-02-16 12:27:04.439506;2023-02-16 12:27:04.439506
application_received2189;review_application;officer2;2023-02-16 12:27:04.439506;2023-02-16 12:44:49.538590
application_received2189;credit_check;analyst9;2023-02-16 12:44:49.538590;2023-02-16 13:44:40.659721
application_received2189;document_verification;verifier5;2023-02-16 13:44:40.659721;2023-02-16 13:55:09.186460
application_received2189;risk_assessment;risk2;2023-02-16 13:44:40.659721;2023-02-16 14:45:27.218781
application_received2189;application_approved;;2023-02-16 14:45:27.218781;2023-02-16 14:45:27.218781
application_received2191;application_received;;2023-02-16 13:24:11.346832;2023-02-16 13:24:11.346832
application_received2191;review_application;officer1;2023-02-16 13:24:11.346832;2023-02-16 13:43:42.527448
application_received2191;credit_check;analyst5;2023-02-16 13:43:42.527448;2023-02-16 14:42:41.806880
application_received2191;document_verification;verifier3;2023-02-16 14:42:41.806880;2023-02-16 14:54:17.277377
application_received2191;risk_assessment;risk9;2023-02-16 14:42:41.806880;2023-02-16 15:49:13.707157
application_received2191;application_rejected;;2023-02-16 15:49:13.707157;2023-02-16 15:49:13.707157
application_received2192;application_received;;2023-02-16 13:43:13.811648;2023-02-16 13:43:13.811648
application_received2192;review_application;officer4;2023-02-16 13:43:13.811648;2023-02-16 14:01:35.502827
application_received2192;credit_check;analyst10;2023-02-16 14:01:35.502827;2023-02-16 15:09:07.385912
application_received2192;document_verification;verifier2;2023-02-16 15:09:07.385912;2023-02-16 15:19:20.230680
application_received2192;risk_assessment;risk7;2023-02-16 15:09:07.385912;2023-02-16 16:09:40.616138
application_received2192;application_approved;;2023-02-16 16:09:40.616138;2023-02-16 16:09:40.616138
application_received2232;application_received;;2023-02-17 09:32:18.334277;2023-02-17 09:32:18.334277
application_received2232;review_application;officer4;2023-02-17 09:32:18.334277;2023-02-17 09:50:00.073992
application_received2232;request_missing_document;officer4;2023-02-17 09:50:00.073992;2023-02-17 10:08:22.638513
application_received2232;review_application;officer4;2023-02-17 10:08:23.638513;2023-02-17 11:04:16.689204
application_received2232;request_missing_document;officer4;2023-02-17 11:04:16.689204;2023-02-17 11:21:42.582598
application_received2232;review_application;officer4;2023-02-17 11:21:43.582598;2023-02-17 12:18:50.006191
application_received2232;credit_check;analyst10;2023-02-17 12:18:50.006191;2023-02-17 13:28:54.669512
application_received2232;document_verification;verifier2;2023-02-17 13:28:54.669512;2023-02-17 13:38:59.850270
application_received2232;risk_assessment;risk7;2023-02-17 13:28:54.669512;2023-02-17 14:25:07.327821
application_received2232;application_approved;;2023-02-17 14:25:07.327821;2023-02-17 14:25:07.327821
application_received2233;application_received;;2023-02-17 09:45:12.661879;2023-02-17 09:45:12.661879
application_received2233;review_application;officer2;2023-02-17 09:45:12.661879;2023-02-17 10:07:54.490587
application_received2233;request_missing_document;officer2;2023-02-17 10:07:54.490587;2023-02-17 10:26:35.487152
application_received2233;review_application;officer2;2023-02-17 10:26:36.487152;2023-02-17 11:34:51.335581
application_received2233;request_missing_document;officer2;2023-02-17 11:34:51.335581;2023-02-17 11:48:32.962467
application_received2233;review_application;officer2;2023-02-17 11:48:33.962467;2023-02-17 12:56:03.797419
application_received2233;credit_check;analyst7;2023-02-17 12:56:03.797419;2023-02-17 14:09:42.278878
application_received2233;document_verification;verifier5;2023-02-17 14:09:42.278878;2023-02-17 14:20:53.972259
application_received2233;risk_assessment;risk4;2023-02-17 14:09:42.278878;2023-02-17 15:16:23.427860
application_received2233;application_approved;;2023-02-17 15:16:23.427860;2023-02-17 15:16:23.427860
application_received2235;application_received;;2023-02-17 12:31:40.186195;2023-02-17 12:31:40.186195
application_received2235;review_application;officer1;2023-02-17 12:31:40.186195;2023-02-17 12:55:38.495051
application_received2235;credit_check;analyst8;2023-02-17 12:55:38.495051;2023-02-17 14:03:58.757666
application_received2235;document_verification;verifier3;2023-02-17 14:03:58.757666;2023-02-17 14:18:51.629732
application_received2235;risk_assessment;risk5;2023-02-17 14:03:58.757666;2023-02-17 15:18:23.250427
application_received2235;application_rejected;;2023-02-17 15:18:23.250427;2023-02-17 15:18:23.250427
application_received2236;application_received;;2023-02-17 13:26:17.455375;2023-02-17 13:26:17.455375
application_received2236;review_application;officer3;2023-02-17 13:26:17.455375;2023-02-17 13:43:32.680693
application_received2236;credit_check;analyst6;2023-02-17 13:43:32.680693;2023-02-17 14:51:36.163218
application_received2236;document_verification;verifier4;2023-02-17 14:51:36.163218;2023-02-17 15:02:08.581722
application_received2236;risk_assessment;risk1;2023-02-17 14:51:36.163218;2023-02-17 15:58:43.140249
application_received2236;application_approved;;2023-02-17 15:58:43.140249;2023-02-17 15:58:43.140249
application_received2238;application_received;;2023-02-17 13:53:19.266495;2023-02-17 13:53:19.266495
application_received2238;review_application;officer2;2023-02-17 13:53:19.266495;2023-02-17 14:11:30.179343
application_received2238;credit_check;analyst2;2023-02-17 14:11:30.179343;2023-02-17 15:12:43.745641
application_received2238;document_verification;verifier1;2023-02-17 15:12:43.745641;2023-02-17 15:22:54.572868
application_received2238;risk_assessment;risk2;2023-02-17 15:12:43.745641;2023-02-17 16:18:11.425163
application_received2238;application_approved;;2023-02-17 16:18:11.425163;2023-02-17 16:18:11.425163
application_received2239;application_received;;2023-02-17 13:53:40.992124;2023-02-17 13:53:40.992124
application_received2239;review_application;officer5;2023-02-17 13:53:40.992124;2023-02-17 14:09:56.961777
application_received2239;credit_check;analyst9;2023-02-17 14:09:56.961777;2023-02-17 15:06:14.671837
application_received2239;document_verification;verifier5;2023-02-17 15:06:14.671837;2023-02-17 15:20:24.268197
application_received2239;risk_assessment;risk10;2023-02-17 15:06:14.671837;2023-02-17 16:05:53.809718
application_received2239;application_approved;;2023-02-17 16:05:53.809718;2023-02-17 16:05:53.809718
application_received2240;application_received;;2023-02-17 14:30:09.372532;2023-02-17 14:30:09.372532
application_received2240;review_application;officer1;2023-02-17 14:30:09.372532;2023-02-17 14:47:49.303543
application_received2240;credit_check;analyst1;2023-02-17 14:47:49.303543;2023-02-17 15:51:17.283478
application_received2240;document_verification;verifier3;2023-02-17 15:51:17.283478;2023-02-17 16:05:51.406967
application_received2240;risk_assessment;risk3;2023-02-17 15:51:17.283478;2023-02-17 16:53:40.638561
application_received2240;application_approved;;2023-02-17 16:53:40.638561;2023-02-17 16:53:40.638561
application_received2382;application_received;;2023-02-20 09:07:15.752099;2023-02-20 09:07:15.752099
application_received2382;review_application;officer3;2023-02-20 09:07:15.752099;2023-02-20 09:29:37.619725
application_received2382;credit_check;analyst3;2023-02-20 09:29:37.619725;2023-02-20 10:40:07.724827
application_received2382;document_verification;verifier4;2023-02-20 10:40:07.724827;2023-02-20 10:52:37.258520
application_received2382;risk_assessment;risk7;2023-02-20 10:40:07.724827;2023-02-20 11:51:38.955090
application_received2382;application_approved;;2023-02-20 11:51:38.955090;2023-02-20 11:51:38.955090
application_received2383;application_received;;2023-02-20 09:34:44.916256;2023-02-20 09:34:44.916256
application_received2383;review_application;officer2;2023-02-20 09:34:44.916256;2023-02-20 09:59:43.881969
application_received2383;request_missing_document;officer2;2023-02-20 09:59:43.881969;2023-02-20 10:14:49.506528
application_received2383;review_application;officer2;2023-02-20 10:14:50.506528;2023-02-20 11:27:06.076881
application_received2383;request_missing_document;officer2;2023-02-20 11:27:06.076881;2023-02-20 11:41:53.180422
application_received2383;review_application;officer2;2023-02-20 11:41:54.180422;2023-02-20 12:38:31.603226
application_received2383;credit_check;analyst5;2023-02-20 12:38:31.603226;2023-02-20 13:37:48.865761
application_received2383;document_verification;verifier5;2023-02-20 13:37:48.865761;2023-02-20 13:51:05.761710
application_received2383;risk_assessment;risk8;2023-02-20 13:37:48.865761;2023-02-20 14:52:35.281486
application_received2383;application_rejected;;2023-02-20 14:52:35.281486;2023-02-20 14:52:35.281486
application_received2384;application_received;;2023-02-20 09:49:09.314858;2023-02-20 09:49:09.314858
application_received2384;review_application;officer5;2023-02-20 09:49:09.314858;2023-02-20 10:08:49.768238
application_received2384;request_missing_document;officer5;2023-02-20 10:08:49.768238;2023-02-20 10:19:39.432780
application_received2384;review_application;officer5;2023-02-20 10:19:40.432780;2023-02-20 11:30:51.471867
application_received2384;request_missing_document;officer5;2023-02-20 11:30:51.471867;2023-02-20 11:47:47.411838
application_received2384;review_application;officer5;2023-02-20 11:47:48.411838;2023-02-20 12:43:50.888222
application_received2384;credit_check;analyst10;2023-02-20 12:43:50.888222;2023-02-20 13:56:32.857935
application_received2384;document_verification;verifier1;2023-02-20 13:56:32.857935;2023-02-20 14:07:20.326490
application_received2384;risk_assessment;risk4;2023-02-20 13:56:32.857935;2023-02-20 15:09:42.232452
application_received2384;application_rejected;;2023-02-20 15:09:42.232452;2023-02-20 15:09:42.232452
application_received2385;application_received;;2023-02-20 11:46:15.835752;2023-02-20 11:46:15.835752
application_received2385;review_application;officer1;2023-02-20 11:46:15.835752;2023-02-20 12:10:12.232928
application_received2385;request_missing_document;officer1;2023-02-20 12:10:12.232928;2023-02-20 12:20:39.057293
application_received2385;review_application;officer1;2023-02-20 12:20:40.057293;2023-02-20 13:18:05.868976
application_received2385;credit_check;analyst6;2023-02-20 13:18:05.868976;2023-02-20 14:28:36.329767
application_received2385;document_verification;verifier2;2023-02-20 14:28:36.329767;2023-02-20 14:39:59.831318
application_received2385;risk_assessment;risk5;2023-02-20 14:28:36.329767;2023-02-20 15:32:49.640590
application_received2385;application_rejected;;2023-02-20 15:32:49.640590;2023-02-20 15:32:49.640590
application_received2387;application_received;;2023-02-20 12:13:15.847785;2023-02-20 12:13:15.847785
application_received2387;review_application;officer3;2023-02-20 12:13:15.847785;2023-02-20 12:32:12.993827
application_received2387;credit_check;analyst8;2023-02-20 12:32:12.993827;2023-02-20 13:42:19.674258
application_received2387;document_verification;verifier4;2023-02-20 13:42:19.674258;2023-02-20 13:54:21.752375
application_received2387;risk_assessment;risk2;2023-02-20 13:42:19.674258;2023-02-20 14:45:04.481956
application_received2387;application_approved;;2023-02-20 14:45:04.481956;2023-02-20 14:45:04.481956
application_received2389;application_received;;2023-02-20 12:56:26.772648;2023-02-20 12:56:26.772648
application_received2389;review_application;officer5;2023-02-20 12:56:26.772648;2023-02-20 13:16:07.874261
application_received2389;credit_check;analyst4;2023-02-20 13:16:07.874261;2023-02-20 14:26:06.537554
application_received2389;document_verification;verifier2;2023-02-20 14:26:06.537554;2023-02-20 14:39:33.670424
application_received2389;risk_assessment;risk6;2023-02-20 14:26:06.537554;2023-02-20 15:40:49.272016
application_received2389;application_approved;;2023-02-20 15:40:49.272016;2023-02-20 15:40:49.272016
application_received2391;application_received;;2023-02-20 13:20:44.005852;2023-02-20 13:20:44.005852
application_received2391;review_application;officer4;2023-02-20 13:20:44.005852;2023-02-20 13:37:43.890138
application_received2391;credit_check;analyst7;2023-02-20 13:37:43.890138;2023-02-20 14:39:24.865667
application_received2391;document_verification;verifier3;2023-02-20 14:39:24.865667;2023-02-20 14:52:18.744503
application_received2391;risk_assessment;risk9;2023-02-20 14:39:24.865667;2023-02-20 15:43:51.114083
application_received2391;application_rejected;;2023-02-20 15:43:51.114083;2023-02-20 15:43:51.114083
application_received2393;application_received;;2023-02-20 13:41:48.628436;2023-02-20 13:41:48.628436
application_received2393;review_application;officer2;2023-02-20 13:41:48.628436;2023-02-20 14:04:15.892984
application_received2393;credit_check;analyst10;2023-02-20 14:04:15.892984;2023-02-20 15:00:39.775980
application_received2393;document_verification;verifier5;2023-02-20 15:00:39.775980;2023-02-20 15:10:49.745286
application_received2393;risk_assessment;risk8;2023-02-20 15:00:39.775980;2023-02-20 16:02:21.838940
application_received2393;application_approved;;2023-02-20 16:02:21.838940;2023-02-20 16:02:21.838940
application_received2394;application_received;;2023-02-20 13:41:57.466622;2023-02-20 13:41:57.466622
application_received2394;review_application;officer5;2023-02-20 13:41:57.466622;2023-02-20 14:01:14.929986
application_received2394;credit_check;analyst5;2023-02-20 14:01:14.929986;2023-02-20 15:16:07.673396
application_received2394;document_verification;verifier1;2023-02-20 15:16:07.673396;2023-02-20 15:28:32.050268
application_received2394;risk_assessment;risk4;2023-02-20 15:16:07.673396;2023-02-20 16:27:25.330073
application_received2394;application_approved;;2023-02-20 16:27:25.330073;2023-02-20 16:27:25.330073
application_received2395;application_received;;2023-02-20 14:07:26.351077;2023-02-20 14:07:26.351077
application_received2395;review_application;officer1;2023-02-20 14:07:26.351077;2023-02-20 14:24:54.121161
application_received2395;credit_check;analyst6;2023-02-20 14:24:54.121161;2023-02-20 15:24:30.061191
application_received2395;document_verification;verifier2;2023-02-20 15:24:30.061191;2023-02-20 15:34:52.596095
application_received2395;risk_assessment;risk5;2023-02-20 15:24:30.061191;2023-02-20 16:35:36.643063
application_received2395;application_approved;;2023-02-20 16:35:36.643063;2023-02-20 16:35:36.643063
application_received2431;application_received;;2023-02-21 10:25:14.184620;2023-02-21 10:25:14.184620
application_received2431;review_application;officer4;2023-02-21 10:25:14.184620;2023-02-21 10:47:57.035307
application_received2431;credit_check;analyst4;2023-02-21 10:47:57.035307;2023-02-21 12:02:12.125000
application_received2431;document_verification;verifier3;2023-02-21 12:02:12.125000;2023-02-21 12:12:35.710401
application_received2431;risk_assessment;risk6;2023-02-21 12:02:12.125000;2023-02-21 13:12:28.425012
application_received2431;application_approved;;2023-02-21 13:12:28.425012;2023-02-21 13:12:28.425012
application_received2432;application_received;;2023-02-21 10:34:50.876479;2023-02-21 10:34:50.876479
application_received2432;review_application;officer3;2023-02-21 10:34:50.876479;2023-02-21 10:57:45.560168
application_received2432;request_missing_document;officer3;2023-02-21 10:57:45.560168;2023-02-21 11:16:42.283248
application_received2432;review_application;officer3;2023-02-21 11:16:43.283248;2023-02-21 12:23:32.963292
application_received2432;credit_check;analyst7;2023-02-21 12:23:32.963292;2023-02-21 13:36:08.385564
application_received2432;document_verification;verifier4;2023-02-21 13:36:08.385564;2023-02-21 13:47:44.511695
application_received2432;risk_assessment;risk9;2023-02-21 13:36:08.385564;2023-02-21 14:34:42.226672
application_received2432;application_approved;;2023-02-21 14:34:42.226672;2023-02-21 14:34:42.226672
application_received2433;application_received;;2023-02-21 11:02:03.062578;2023-02-21 11:02:03.062578
application_received2433;review_application;officer2;2023-02-21 11:02:03.062578;2023-02-21 11:22:53.326054
application_received2433;credit_check;analyst5;2023-02-21 11:22:53.326054;2023-02-21 12:31:29.183358
application_received2433;document_verification;verifier5;2023-02-21 12:31:29.183358;2023-02-21 12:41:34.190938
application_received2433;risk_assessment;risk5;2023-02-21 12:31:29.183358;2023-02-21 13:44:41.729892
application_received2433;application_approved;;2023-02-21 13:44:41.729892;2023-02-21 13:44:41.729892
application_received2434;application_received;;2023-02-21 11:53:45.179401;2023-02-21 11:53:45.179401
application_received2434;review_application;officer5;2023-02-21 11:53:45.179401;2023-02-21 12:13:13.397798
application_received2434;request_missing_document;officer5;2023-02-21 12:13:13.397798;2023-02-21 12:25:56.696678
application_received2434;review_application;officer5;2023-02-21 12:25:57.696678;2023-02-21 13:31:18.632100
application_received2434;credit_check;analyst10;2023-02-21 13:31:18.632100;2023-02-21 14:33:39.961024
application_received2434;document_verification;verifier2;2023-02-21 14:33:39.961024;2023-02-21 14:45:37.924473
application_received2434;risk_assessment;risk8;2023-02-21 14:33:39.961024;2023-02-21 15:44:54.159453
application_received2434;application_approved;;2023-02-21 15:44:54.159453;2023-02-21 15:44:54.159453
application_received2435;application_received;;2023-02-21 12:14:11.218032;2023-02-21 12:14:11.218032
application_received2435;review_application;officer1;2023-02-21 12:14:11.218032;2023-02-21 12:38:42.165533
application_received2435;credit_check;analyst6;2023-02-21 12:38:42.165533;2023-02-21 13:48:09.768021
application_received2435;document_verification;verifier1;2023-02-21 13:48:09.768021;2023-02-21 14:03:01.587260
application_received2435;risk_assessment;risk4;2023-02-21 13:48:09.768021;2023-02-21 14:54:30.960250
application_received2435;application_approved;;2023-02-21 14:54:30.960250;2023-02-21 14:54:30.960250
application_received2436;application_received;;2023-02-21 12:38:51.487100;2023-02-21 12:38:51.487100
application_received2436;review_application;officer4;2023-02-21 12:38:51.487100;2023-02-21 13:02:43.705203
application_received2436;request_missing_document;officer4;2023-02-21 13:02:43.705203;2023-02-21 13:20:41.077475
application_received2436;review_application;officer4;2023-02-21 13:20:42.077475;2023-02-21 14:21:15.910795
application_received2436;credit_check;analyst2;2023-02-21 14:21:15.910795;2023-02-21 15:26:58.252271
application_received2436;document_verification;verifier4;2023-02-21 15:26:58.252271;2023-02-21 15:37:09.107874
application_received2436;risk_assessment;risk3;2023-02-21 15:26:58.252271;2023-02-21 16:34:31.187261
application_received2436;application_approved;;2023-02-21 16:34:31.187261;2023-02-21 16:34:31.187261
application_received2437;application_received;;2023-02-21 12:47:47.012453;2023-02-21 12:47:47.012453
application_received2437;review_application;officer3;2023-02-21 12:47:47.012453;2023-02-21 13:05:34.605675
application_received2437;credit_check;analyst9;2023-02-21 13:05:34.605675;2023-02-21 14:02:02.206766
application_received2437;document_verification;verifier3;2023-02-21 14:02:02.206766;2023-02-21 14:12:54.424357
application_received2437;risk_assessment;risk2;2023-02-21 14:02:02.206766;2023-02-21 15:02:48.163780
application_received2437;application_approved;;2023-02-21 15:02:48.163780;2023-02-21 15:02:48.163780
application_received2438;application_received;;2023-02-21 13:34:46.232977;2023-02-21 13:34:46.232977
application_received2438;review_application;officer2;2023-02-21 13:34:46.232977;2023-02-21 13:51:35.578633
application_received2438;credit_check;analyst8;2023-02-21 13:51:35.578633;2023-02-21 14:48:38.480172
application_received2438;document_verification;verifier5;2023-02-21 14:48:38.480172;2023-02-21 15:03:11.426256
application_received2438;risk_assessment;risk10;2023-02-21 14:48:38.480172;2023-02-21 15:58:08.299794
application_received2438;application_approved;;2023-02-21 15:58:08.299794;2023-02-21 15:58:08.299794
application_received2439;application_received;;2023-02-21 13:38:05.826921;2023-02-21 13:38:05.826921
application_received2439;review_application;officer5;2023-02-21 13:38:05.826921;2023-02-21 14:02:07.015294
application_received2439;credit_check;analyst1;2023-02-21 14:02:07.015294;2023-02-21 15:02:09.494707
application_received2439;document_verification;verifier2;2023-02-21 15:02:09.494707;2023-02-21 15:16:03.545309
application_received2439;risk_assessment;risk7;2023-02-21 15:02:09.494707;2023-02-21 16:12:49.247570
application_received2439;application_rejected;;2023-02-21 16:12:49.247570;2023-02-21 16:12:49.247570
application_received2440;application_received;;2023-02-21 14:21:27.093429;2023-02-21 14:21:27.093429
application_received2440;review_application;officer1;2023-02-21 14:21:27.093429;2023-02-21 14:42:58.952804
application_received2440;credit_check;analyst3;2023-02-21 14:42:58.952804;2023-02-21 15:56:32.278193
application_received2440;document_verification;verifier3;2023-02-21 15:56:32.278193;2023-02-21 16:08:31.226665
application_received2440;risk_assessment;risk9;2023-02-21 15:56:32.278193;2023-02-21 16:56:47.824594
application_received2440;application_approved;;2023-02-21 16:56:47.824594;2023-02-21 16:56:47.824594
application_received2441;application_received;;2023-02-21 14:27:35.560201;2023-02-21 14:27:35.560201
application_received2441;review_application;officer4;2023-02-21 14:27:35.560201;2023-02-21 14:47:37.256781
application_received2441;credit_check;analyst4;2023-02-21 14:47:37.256781;2023-02-21 15:52:12.028475
application_received2441;document_verification;verifier1;2023-02-21 15:52:12.028475;2023-02-21 16:04:45.134132
application_received2441;risk_assessment;risk1;2023-02-21 15:52:12.028475;2023-02-21 16:54:35.140955
application_received2441;application_approved;;2023-02-21 16:54:35.140955;2023-02-21 16:54:35.140955
application_received2480;application_received;;2023-02-22 10:25:38.210025;2023-02-22 10:25:38.210025
application_received2480;review_application;officer2;2023-02-22 10:25:38.210025;2023-02-22 10:46:13.545497
application_received2480;credit_check;analyst1;2023-02-22 10:46:13.545497;2023-02-22 11:46:43.132297
application_received2480;document_verification;verifier2;2023-02-22 11:46:43.132297;2023-02-22 12:00:49.883965
application_received2480;risk_assessment;risk9;2023-02-22 11:46:43.132297;2023-02-22 12:47:16.864329
application_received2480;application_rejected;;2023-02-22 12:47:16.864329;2023-02-22 12:47:16.864329
application_received2481;application_received;;2023-02-22 10:33:36.073475;2023-02-22 10:33:36.073475
application_received2481;review_application;officer4;2023-02-22 10:33:36.073475;2023-02-22 10:49:58.120512
application_received2481;credit_check;analyst3;2023-02-22 10:49:58.120512;2023-02-22 11:47:45.385204
application_received2481;document_verification;verifier3;2023-02-22 11:47:45.385204;2023-02-22 12:00:21.961057
application_received2481;risk_assessment;risk1;2023-02-22 11:47:45.385204;2023-02-22 12:48:01.390474
application_received2481;application_rejected;;2023-02-22 12:48:01.390474;2023-02-22 12:48:01.390474
application_received2482;application_received;;2023-02-22 10:34:07.482333;2023-02-22 10:34:07.482333
application_received2482;review_application;officer3;2023-02-22 10:34:07.482333;2023-02-22 10:50:59.018049
application_received2482;credit_check;analyst7;2023-02-22 10:50:59.018049;2023-02-22 11:48:05.798908
application_received2482;document_verification;verifier4;2023-02-22 11:48:05.798908;2023-02-22 11:58:12.575809
application_received2482;risk_assessment;risk6;2023-02-22 11:48:05.798908;2023-02-22 12:56:16.970447
application_received2482;application_approved;;2023-02-22 12:56:16.970447;2023-02-22 12:56:16.970447
application_received2483;application_received;;2023-02-22 11:17:27.440289;2023-02-22 11:17:27.440289
application_received2483;review_application;officer5;2023-02-22 11:17:27.440289;2023-02-22 11:41:40.141030
application_received2483;request_missing_document;officer5;2023-02-22 11:41:40.141030;2023-02-22 12:00:29.587982
application_received2483;review_application;officer5;2023-02-22 12:00:30.587982;2023-02-22 13:06:20.906668
application_received2483;request_missing_document;officer5;2023-02-22 13:06:20.906668;2023-02-22 13:23:25.687370
application_received2483;review_application;officer5;2023-02-22 13:23:26.687370;2023-02-22 14:28:49.165365
application_received2483;credit_check;analyst9;2023-02-22 14:28:49.165365;2023-02-22 15:24:05.028967
application_received2483;document_verification;verifier1;2023-02-22 15:24:05.028967;2023-02-22 15:36:27.979125
application_received2483;risk_assessment;risk4;2023-02-22 15:24:05.028967;2023-02-22 16:30:12.980181
application_received2483;application_approved;;2023-02-22 16:30:12.980181;2023-02-22 16:30:12.980181
application_received2484;application_received;;2023-02-22 11:20:39.114114;2023-02-22 11:20:39.114114
application_received2484;review_application;officer1;2023-02-22 11:20:39.114114;2023-02-22 11:35:47.707420
application_received2484;credit_check;analyst5;2023-02-22 11:35:47.707420;2023-02-22 12:39:53.478331
application_received2484;document_verification;verifier5;2023-02-22 12:39:53.478331;2023-02-22 12:53:30.371008
application_received2484;risk_assessment;risk2;2023-02-22 12:39:53.478331;2023-02-22 13:54:45.291001
application_received2484;application_approved;;2023-02-22 13:54:45.291001;2023-02-22 13:54:45.291001
application_received2485;application_received;;2023-02-22 11:42:00.433360;2023-02-22 11:42:00.433360
application_received2485;review_application;officer2;2023-02-22 11:42:00.433360;2023-02-22 11:58:55.267535
application_received2485;request_missing_document;officer2;2023-02-22 11:58:55.267535;2023-02-22 12:16:52.670420
application_received2485;review_application;officer2;2023-02-22 12:16:53.670420;2023-02-22 13:31:16.518499
application_received2485;request_missing_document;officer2;2023-02-22 13:31:16.518499;2023-02-22 13:46:16.322304
application_received2485;review_application;officer2;2023-02-22 13:46:17.322304;2023-02-22 14:57:17.011635
application_received2485;credit_check;analyst10;2023-02-22 14:57:17.011635;2023-02-22 15:54:12.322786
application_received2485;document_verification;verifier4;2023-02-22 15:54:12.322786;2023-02-22 16:07:37.681225
application_received2485;risk_assessment;risk5;2023-02-22 15:54:12.322786;2023-02-22 16:53:32.909313
